Id,adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
1643,3.81375202,0.045454545,0.035701321,0.033071751,0.000311482,0.000416356,0.000207774,0.057928445,0.070186241,0.128114685,0.00406578,26,23.96969697,38.05445545
1644,2.568582491,0.112676056,0.04881399,0.128414625,0.005228758,0.003819736,0.005936531,0.174077656,0.333333333,0.507410989,0.058025885,8,3.875,9.75
1645,2.152396963,0.002990568,0.005570616,0.00488912,4.66E-06,0.000137814,3.67E-06,0.016736548,0.054635836,0.071372385,0.000914415,13,6.133370692,62.5748503
1646,0,0,0.006591824,6.42E-05,0,0.000535488,2.38E-06,0.196116135,0.208514414,0.404630549,0.040893041,0,2.8,3.227272727
1647,0,0,0.010540331,0.027194067,0,0.010540331,0.000246063,0.089442719,0.707106781,0.7965495,0.063245553,0,0.177419355,22
1648,0.098341417,0.00990099,0.014415008,0.000215665,0.000609756,0.001394145,2.70E-06,0.111111111,0.21821789,0.329329001,0.024246432,1,1.5625,6.35
1649,10.97131949,0.014731785,0.033170281,0.036329273,5.66E-05,0.000420392,2.10E-05,0.012893837,0.060971076,0.073864913,0.000786151,92,21.49334885,485.4738806
1650,0.568119138,0.008250825,0.00913669,0.002933687,9.48E-05,0.000260356,3.27E-05,0.098532928,0.117041147,0.215574075,0.011532407,5,14.68627451,12.91666667
1651,0,0,5.98E-08,0.001090513,0,5.98E-08,6.41E-06,0.072168784,0.707106781,0.779275565,0.051031036,0,0.005235602,1
1652,0.434504119,0.000235266,0.000686018,0.004247521,1.81E-06,4.94E-05,5.09E-05,0.088045091,0.062622429,0.15066752,0.005513597,2,53.4921875,3.669291339
1653,0,0,0.000468481,0.000139986,0,0.000468481,1.09E-06,0.088045091,0.707106781,0.795151872,0.062257281,0,0.171875,22
1654,0.295025332,0.019047619,0.019047619,0.001482532,0.002525253,0.002525253,0.000188167,0.707106781,0.1,0.807106781,0.070710678,2,2,1.333333333
1655,0.160784183,0.002628121,0.00897965,0.001747568,0.000527704,0.002572443,2.49E-06,0.04152274,0.40824829,0.44977103,0.016951588,2,0.552677029,117
1656,0.115077433,9.26E-05,0.002801595,0.00270467,1.50E-06,2.88E-06,5.86E-05,0.12803688,0.057353933,0.185390813,0.007343419,1,63.28333333,3.148514851
1657,0,0,0.000328791,0.00059496,0,3.41E-05,5.05E-06,0.093250481,0.267261242,0.360511723,0.024922239,0,0.298245614,3.153846154
1658,1.445092129,0.113924051,0.099467448,0.025246888,0.004807692,0.006243792,0.000571434,0.166666667,0.164398987,0.331065654,0.027399831,9,8.057142857,11.72222222
1659,0.988506522,0.022988506,0.014075665,0.011933935,0.000817996,0.000942067,5.39E-05,0.057543534,0.179605302,0.237148836,0.010335124,8,2.760797342,35.9
1660,0.718941034,0.010416667,0.010980389,0.010086213,0.000101022,0.000879301,0.00012875,0.085435766,0.065372045,0.150807811,0.005585111,5,12.40441176,7.055793991
1661,1.182886911,0.017921147,0.011683078,0.012834265,0.00024975,0.000482535,0.000153621,0.09166985,0.162221421,0.253891271,0.014870813,5,3.406779661,8.486486486
1662,0.380312425,0.013574661,0.004736092,0.004436751,0.000253915,0.000126074,4.11E-05,0.2,0.107832773,0.307832773,0.021566555,3,4.25,6.270588235
1663,0,0,0,0,0,0,0,0.242535625,0.707106781,0.949642406,0.171498585,0,0,0
1664,1.296265615,0.027548209,0.015375646,0.031347815,0.001416431,0.001236436,0.00013202,0.054717566,0.21821789,0.272935456,0.011940352,10,3.558558559,63.95
1665,0.23083169,0.001934236,0.008056679,0.00433123,1.36E-05,0.000182522,8.52E-06,0.03400102,0.076471911,0.110472931,0.002600123,2,5.070601852,26
1666,0.774386763,0.019900498,0.039595006,0.018453131,0.003350084,0.001083531,0.003219533,0.5,0.204124145,0.704124145,0.102062073,4,11.33333333,2.826086957
1667,0.084493733,0.003267974,0.026728669,0.000941951,0.000261643,0.000148827,7.39E-05,0.288675135,0.058222251,0.346897386,0.016807316,1,42.63636364,1.785714286
1668,0.429798379,0.009157509,0.026008806,0.003645083,0.000319898,0.00162831,9.63E-06,0.04485613,0.179605302,0.224461432,0.008056399,5,4.064516129,75.36666667
1669,0.255304279,0.024096386,0.015614405,0.003976693,0.008130081,0.007472382,5.80E-05,0.116247639,0.5,0.616247639,0.058123819,2,0.260273973,9
1670,5.177408682,0.013027295,0.009978932,0.019183638,4.06E-05,0.000116176,1.94E-05,0.018725147,0.09166985,0.110394997,0.001716531,42,9.723254998,201.5169492
1671,0,0,0.003188356,0.000505846,0,0.001258015,2.12E-06,0.06495698,0.5,0.56495698,0.03247849,0,0.237288136,20.33333333
1672,0.165412191,0.001689189,0.031618505,0.00274146,6.17E-05,0.001834959,2.43E-06,0.029708796,0.185695338,0.215404134,0.005516785,2,4.651060071,193.6428571
1673,0,0,0.005222397,0.000116571,0,0.001151449,1.03E-06,0.092450033,0.377964473,0.470414506,0.034942828,0,0.387931034,7.5
1674,0.440974241,0.004081633,0.018208899,0.007961538,0.000127458,0.001133113,1.20E-05,0.033426314,0.171498585,0.204924899,0.005732565,4,2.651006711,83.96969697
1675,0.623553219,0.009345794,0.013855806,0.001347464,5.90E-05,0.000251223,3.90E-06,0.051847585,0.061084722,0.112932307,0.003167095,6,11.09703504,16.14981273
1676,1.086462132,0.010666667,0.024536634,0.015881448,0.000239399,0.001247254,3.80E-05,0.037635496,0.144337567,0.181973064,0.005432216,8,3.29787234,50.12765957
1677,0,0,5.97E-05,0.000956566,0,2.30E-07,0.000161553,0.447213595,0.062017367,0.509230963,0.02773501,0,45.5,0.760617761
1678,0.073830359,0.000254323,0.007003254,0.001802742,5.09E-05,0.002792994,1.70E-06,0.015953611,0.40824829,0.424201901,0.006513034,1,0.175152749,137.6
1679,0.201556799,0.003448276,0.006244083,0.002199122,4.29E-05,0.000139298,2.86E-05,0.122169444,0.045314325,0.16748377,0.005536026,2,8.287878788,3.580246914
1680,0,0,0.002210078,8.22E-05,0,0.000223632,1.50E-06,0.204124145,0.179605302,0.383729447,0.036661779,0,1.652173913,2.4
1681,0,0,0.016628825,0.001107875,0,0.000456181,1.55E-06,0.035714286,0.089802651,0.125516937,0.003207238,0,4.136653895,28.06504065
1682,0,0,0.002678115,0.000297486,0,0.000157126,1.43E-05,0.2,0.111803399,0.311803399,0.02236068,0,0.958333333,0.316455696
1683,0.182222306,0.002820874,0.009732934,0.001894012,4.24E-05,0.000352259,3.80E-06,0.039904344,0.115470054,0.155374398,0.004607757,2,2.676236045,23.36486486
1684,0.132365152,0.000900901,0.002256992,0.001292222,9.98E-06,5.11E-05,1.57E-06,0.064684623,0.1,0.164684623,0.006468462,1,1.516806723,50.46464646
1685,0.202561917,0.00921659,0.013662132,0.003749416,0.000243665,0.000665656,2.70E-05,0.079808688,0.142857143,0.222665831,0.011401241,2,4.057692308,18.47916667
1686,0,0,0.002153088,0.017691157,0,0.000234594,7.03E-05,0.057166195,0.288675135,0.34584133,0.016502459,0,1.029508197,35.27272727
1687,2.617160779,0.631578947,0.289441196,0.137908968,0.05,0.032439665,0.009380328,0.5,0.25,0.75,0.125,12,10,11.2
1688,4.050242804,0.128378378,0.05890527,0.092688734,0.003056628,0.003241792,0.002328426,0.137360564,0.2,0.337360564,0.027472113,19,11.19230769,19
1689,1.196748515,7.25E-05,0.000527083,0.000837064,3.40E-07,8.62E-07,4.84E-06,0.092057462,0.024670686,0.116728147,0.002271121,8,71.69230769,2.562119367
1690,3.398485756,0.006224066,0.027513512,0.060767384,0.000222519,0.002109901,7.12E-05,0.016205093,0.185695338,0.201900431,0.00300921,24,2.874704492,398.0714286
1691,0.918548437,0.007945516,0.029798972,0.04195759,0.000725614,0.00440031,9.94E-05,0.034340141,0.288675135,0.323015276,0.009913145,7,1.515938607,125.3636364
1692,0,0,0.001141747,0.00013524,0,7.87E-05,2.62E-06,0.142857143,0.25,0.392857143,0.035714286,0,1.854166667,7
1693,0.540081357,0.013289037,0.035812852,0.009782968,0.000335739,0.002254575,5.00E-05,0.062378286,0.145864991,0.208243278,0.009098808,4,4.02734375,23.47826087
1694,0.09040609,0.001988072,0.008042114,0.000191786,1.58E-05,0.000204157,8.09E-07,0.064415663,0.062257281,0.126672943,0.004010344,1,3.554166667,3.435797665
1695,0.163449512,0.002985075,0.024122882,0.007448354,6.57E-05,0.001046722,3.89E-05,0.060745674,0.134839972,0.195585646,0.008190945,1,4.92962963,27.14814815
1696,0,0,0.000601564,0.002120547,0,0.000222054,2.07E-06,0.029222782,0.5,0.529222782,0.014611391,0,0.081196581,31.66666667
1697,0,0,0.00224128,3.28E-05,0,0.001175488,1.18E-07,0.060858062,0.577350269,0.638208331,0.035136418,0,0.104089219,16
1698,0,0,0.005175416,0.002049133,0,0.000730507,2.15E-06,0.029604462,0.288675135,0.318279597,0.008546072,0,0.640350877,70.18181818
1699,0,0,0.000584536,0.001419594,0,2.68E-05,5.32E-06,0.051031036,0.171498585,0.222529621,0.008751751,0,0.242819843,4.484848485
1700,0.363868616,0.001456134,0.023270475,0.008992638,7.32E-05,0.001533179,3.80E-06,0.019153012,0.21821789,0.237370902,0.00417953,4,3.619082569,495.05
1701,0,0,1.06E-05,8.03E-05,0,1.06E-05,4.29E-07,0.073323558,0.707106781,0.780430339,0.051847585,0,0.005405405,1
1702,0,0,0.005858403,0.00174829,0,0.001545155,3.65E-06,0.042993358,0.316227766,0.359221124,0.013595694,0,0.344444444,23.22222222
1703,0.814334487,0.021028037,0.032632552,0.006368325,0.000566751,0.001182042,1.70E-05,0.050125471,0.156173762,0.206299233,0.007828283,9,12.20654912,121.15
1704,0.502387971,0.003026634,0.022395492,0.004825736,4.21E-05,0.000609674,3.95E-06,0.026343168,0.114707867,0.141051035,0.003021769,5,5.94375,137.4133333
1705,0,0,0.002016709,0.001166359,0,0.000152875,3.70E-06,0.061780206,0.25819889,0.319979096,0.015951581,0,1.965517241,51
1706,0.536637504,0.000800641,0.022393311,0.017707427,2.51E-05,0.001120633,4.46E-06,0.011570943,0.174077656,0.185648599,0.002014243,6,3.681574719,859.1875
1707,0,0,0.001420318,5.62E-07,0,0.000327686,7.70E-09,0.125,0.353553391,0.478553391,0.044194174,0,0.047619048,0.428571429
1708,18.52841925,0.026710499,0.010636752,0.026116758,2.59E-05,6.60E-05,3.61E-05,0.027216553,0.04237136,0.069587913,0.001153202,130,75.33432172,115.0233813
1709,0.158710363,0.001027749,0.01873812,0.086614173,0.001027749,0.01873812,0.000228179,0.032157832,0.707106781,0.739264613,0.022739021,1,0.123188406,121
1710,1.146793952,0.025830258,0.028210834,0.013642356,0.001,0.000216747,0.000578602,0.229415734,0.137360564,0.366776298,0.031512675,7,20.5,4.288461538
1711,1.118547239,0.004889976,0.035244829,0.008216994,0.000155087,9.64E-05,0.000321453,0.185695338,0.024953256,0.210648595,0.004633703,8,108.5357143,2.666043614
1712,0.41286565,0.008347245,0.018377439,0.000904619,8.03E-05,0.000898209,2.03E-06,0.046028731,0.086710997,0.132739728,0.003991197,5,6.199575372,22.90909091
1713,0.877956693,0.002115283,0.025621862,0.000964653,0.00035292,0.00011574,0.000169371,0.40824829,0.031068488,0.439316779,0.012683657,4,77,0.315942029
1714,1.461376202,0.010502626,0.017004423,0.017379585,0.00013976,0.000545157,2.94E-05,0.028227872,0.111803399,0.140031271,0.003155972,14,7.641148325,124.9873418
1715,0,0,0.004312535,5.94E-05,0,0.000185968,1.18E-06,0.19245009,0.156173762,0.348623852,0.030055654,0,0.846153846,2.175
1716,0,0,0.001018757,5.31E-05,0,1.48E-05,4.50E-07,0.0949158,0.079808688,0.174724488,0.007575105,0,0.918181818,1.057692308
1717,0,0,6.79E-05,0.00872818,0,6.79E-05,2.49E-05,0.050832857,0.707106781,0.757939638,0.035944258,0,0.051813472,21
1718,0.073830359,0.013888889,0.007523812,0.000221194,0.000818331,0.000802509,8.57E-06,0.19245009,0.144337567,0.336787657,0.027777778,1,4.153846154,2.29787234
1719,0,0,0.002925296,2.88E-05,0,0.002925296,1.26E-07,0.066226618,0.707106781,0.773333399,0.046829291,0,0.092511013,22
1720,0,0,0.022500963,0.002175228,0,0.000816971,8.75E-06,0.052777981,0.138675049,0.19145303,0.007318989,0,6.148044693,46.31372549
1721,1.075977198,0.001818843,0.001564963,0.002193308,5.54E-06,2.28E-05,1.02E-05,0.05143445,0.071981575,0.123416025,0.003702333,5,10.16180371,8.328125
1722,0.277576479,0.010152284,0.030109278,0.000474006,0.00021097,0.000994731,6.81E-06,0.11250879,0.090909091,0.203417881,0.010228072,2,7.153846154,4.65
1723,0.531246294,0.005856515,0.020677768,0.025062153,0.00010175,0.0006832,7.29E-05,0.040588748,0.125,0.165588748,0.005073593,4,5.582508251,58.19047619
1724,0.310582637,0.005952381,0.002361514,0.005295886,7.48E-05,3.11E-05,7.88E-05,0.104257207,0.114707867,0.218965074,0.011959122,3,5.120879121,4.32
1725,1.272919574,0.005838198,0.058777312,0.016882812,0.000137434,0.00192333,7.88E-06,0.020541201,0.150755672,0.171296873,0.003096703,14,13.45631068,741.3488372
1726,0.629121929,0.012635379,0.043360734,0.002486176,0.000187829,0.001074907,5.50E-06,0.045980049,0.113227703,0.159207752,0.005206215,7,11.88559322,75.42857143
1727,0,0,0.001091195,1.97E-05,0,0.00054625,2.90E-07,0.19245009,0.577350269,0.769800359,0.111111111,0,0.230769231,7
1728,6.019479327,0.016355737,0.081928411,0.026567429,8.51E-05,0.001015805,1.03E-05,0.016295206,0.070710678,0.087005884,0.001152245,64,37.32988048,708.4522613
1729,0.760834958,0.004987531,0.025860742,0.00836884,5.10E-05,0.000522787,7.73E-06,0.026171196,0.097590007,0.123761203,0.002554047,8,10.70870459,158.2403846
1730,1.379885999,0.035460993,0.022109156,0.017225784,0.002027575,0.002637926,7.79E-05,0.062745581,0.229415734,0.292161314,0.014394823,10,2.055335968,35.05555556
1731,0.073830359,0.019230769,0.011599087,3.02E-05,0.019230769,0.011599087,5.80E-07,0.138675049,0.707106781,0.84578183,0.098058068,1,0.450980392,23
1732,0.221151428,0.066666667,0.00025974,0.009433962,0.066666667,0.00025974,0.000724638,0.25819889,0.707106781,0.965305671,0.182574186,1,0.071428571,1
1733,0.089819656,0.001287001,0.015756369,0.004252454,4.60E-05,0.000744374,6.31E-06,0.036810509,0.182574186,0.219384695,0.006720649,1,5.299864315,136.3793103
1734,0,0,0.006228686,0.002524061,0,3.33E-05,2.75E-05,0.084818893,0.023299961,0.108118854,0.001976277,0,25.8115942,2.190114068
1735,0.184633977,0.001587302,0.018924852,0.007778437,0.000227661,0.003959423,7.91E-06,0.028432507,0.353553391,0.381985897,0.010052409,2,1.223300971,222.2857143
1736,0.261362066,0.006802721,0.031332347,0.003635197,0.000586854,0.007322217,1.93E-05,0.059234888,0.277350098,0.336584986,0.016428802,2,1.088028169,25.75
1737,0,0,0.002886003,9.36E-07,0,8.21E-05,3.12E-07,0.707106781,0.162221421,0.869328202,0.114707867,0,2,0.054054054
1738,0,0,0.001111796,0.001800688,0,0.000644219,3.47E-06,0.022383074,0.577350269,0.599733343,0.012922874,0,0.03358396,34.5
1739,0.088114179,0.012820513,0.001750381,2.35E-05,0.012820513,0.001750381,3.02E-07,0.116247639,0.707106781,0.82335442,0.082199494,1,0.02739726,2
1740,0.170959904,0.001618123,0.001885345,2.54E-05,3.28E-05,0.000110155,4.75E-07,0.134839972,0.12803688,0.262876852,0.017264489,1,1.37037037,0.866666667
1741,0.171806297,0.000140875,0.015031916,0.014905599,4.70E-05,0.006334683,1.41E-06,0.008438293,0.5,0.508438293,0.004219146,2,0.546535641,2595.333333
1742,0.266095751,0.017699115,0.025054792,0.012102172,0.000674764,0.001474555,0.000207299,0.122169444,0.158113883,0.280283327,0.019316685,2,5.227272727,10.35897436
1743,0,0,0.001618868,5.69E-05,0,0.000416092,1.21E-06,0.149071198,0.447213595,0.596284794,0.066666667,0,0.318181818,3.5
1744,0.261567912,0.008130081,0.001575724,0.002844434,0.000146039,9.56E-06,3.80E-05,0.707106781,0.077615053,0.784721834,0.05488213,2,97,11.64242424
1745,0.774816429,0.019736842,0.057292655,0.015628387,0.00127551,0.008363007,7.43E-05,0.058420624,0.242535625,0.300956249,0.014169083,6,2.109589041,39.375
1746,0,0,0.002513774,0.000353222,0,0.000516529,1.59E-05,0.208514414,0.179605302,0.388119716,0.037450294,0,0.090909091,0.333333333
1747,18.36054047,0.000679008,0.001413155,0.002060569,2.89E-06,5.31E-06,1.30E-05,0.065938047,0.017694266,0.083632313,0.001166725,72,201.0567686,3.852803007
1748,0,0,0.006902631,0.00229879,0,0.00050639,2.69E-06,0.028855493,0.179605302,0.208460795,0.0051826,0,1.0325,43.76666667
1749,0.818996234,0.005263158,0.020096322,0.002472351,2.19E-05,0.000438954,2.42E-06,0.02918542,0.057928445,0.087113865,0.001690666,8,11.43307758,50.20875421
1750,4.038751845,0.026277372,0.033326164,0.012393634,7.42E-05,0.000325477,2.70E-05,0.035511041,0.040522045,0.076033086,0.00143898,36,40.71338384,53.65953947
1751,0.132784203,0.006134969,0.003176322,0.003285128,0.000157159,5.90E-05,6.70E-05,0.131306433,0.099014754,0.230321187,0.013001274,1,2.49122807,1.524752475
1752,1.334756003,0.004111842,0.028803509,0.006586523,7.70E-05,0.001045365,2.57E-06,0.01692971,0.134839972,0.151769682,0.002282802,15,5.514048165,375.4444444
1753,2.236615559,0.051369863,0.029582924,0.032234378,0.000862069,0.000573185,0.000646546,0.118678166,0.107211253,0.225889419,0.012723635,15,24.68571429,16.43023256
1754,2.589615522,0.066371681,0.032902351,0.050158296,0.002596054,0.002419895,0.000404048,0.081649658,0.188982237,0.270631895,0.015430335,15,4.939597315,38.11111111
1755,0.767217325,0.004158965,0.022094822,0.007563804,0.0001745,0.001671803,4.80E-06,0.021621938,0.2,0.221621938,0.004324388,9,3.824134705,343.75
1756,0,0,0.001375086,0.007228916,0,0.000776147,0.000126486,0.070186241,0.577350269,0.64753651,0.040522045,0,0.024752475,3
1757,0.111780373,0.001893939,0.029708152,0.001017351,0.000103199,0.003340621,2.08E-06,0.045175395,0.223606798,0.268782193,0.010101525,1,2.030674847,57.47368421
1758,3.981116325,0.018736617,0.043103226,0.017838065,0.000152941,0.001080596,1.97E-05,0.02515773,0.087705802,0.112863532,0.002206479,35,14.39518683,218.6821705
1759,0.288737543,0.026666667,0.040208883,0.010116881,0.002267574,0.00555541,0.000168918,0.140028008,0.25819889,0.398226898,0.036155076,2,2.82,12.71428571
1760,0.129115512,0.016129032,0.130213173,0.022854679,0.016129032,0.130213173,0.00037006,0.137360564,0.707106781,0.844467345,0.097128586,1,0.980769231,53
1761,0,0,0.026572322,0.000482451,0,0.010354711,2.08E-06,0.063628476,0.377964473,0.441592949,0.024049304,0,0.459349593,18.83333333
1762,0,0,0.007201574,0.000429766,0,0.000499153,1.52E-06,0.059654999,0.213200716,0.272855715,0.012718488,0,1.296428571,18.85714286
1763,2.001778869,0.001416908,0.065800493,0.07548064,3.83E-05,0.002625434,8.34E-06,0.008228572,0.162221421,0.170449993,0.001334851,21,9.586741603,3834.324324
1764,0,0,0.003395999,0.000264007,0,0.001198693,8.42E-07,0.056523342,0.5,0.556523342,0.028261671,0,0.477564103,50
1765,1.498265499,0.006456513,0.060561493,0.010375013,0.000109395,0.00199487,4.44E-06,0.019695116,0.12803688,0.147731996,0.002521701,17,12.49165697,539.4833333
1766,0.087876729,0.000376364,0.005389393,0.00575738,1.90E-05,0.000473943,5.98E-06,0.019741115,0.21821789,0.237959005,0.004307864,1,0.743469786,105.7
1767,0.75351296,0.009689922,0.011971014,0.010510613,9.50E-05,9.29E-05,0.000139188,0.09166985,0.067267279,0.158937129,0.006166381,5,14.52542373,7.281818182
1768,1.303363765,0.01814882,0.028439493,0.022620293,0.000573921,0.002058527,7.44E-05,0.048621664,0.171498585,0.220120249,0.008338547,10,3.251184834,66.54545455
1769,0,0,0.002944303,0.000726921,0,0.000209191,9.65E-06,0.117041147,0.105999788,0.223040935,0.012406337,0,2.138888889,3.806818182
1770,0,0,0.001228333,0.000111732,0,0.000632534,3.02E-07,0.061313934,0.577350269,0.638664203,0.035399616,0,0.154716981,41
1771,4.854759829,0.06746988,0.016666218,0.023697931,0.000643501,0.000814215,0.000122569,0.059339083,0.213200716,0.272539799,0.012651135,28,8.540636042,49.0952381
1772,0,0,0.00698646,0.000376497,0,0.00028461,1.93E-06,0.071981575,0.162221421,0.234202996,0.011676953,0,2.651041667,15.56756757
1773,1.583245673,0.008311688,0.032009306,0.022508435,0.000215697,0.001264592,1.83E-05,0.023433925,0.158113883,0.181547808,0.003705229,16,7.795604396,385.5128205
1774,0.751385156,0.012820513,0.021132012,0.002322309,0.000105932,0.000371801,5.38E-06,0.046274481,0.078811041,0.125085522,0.00364694,8,14.63948498,43.50625
1775,0,0,0.019562417,0.002587275,0,0.000418974,7.79E-06,0.053682813,0.094072087,0.1477549,0.005050054,0,6.121387283,23.4375
1776,0,0,0.003415313,0.004184819,0,0.000634348,9.07E-06,0.041486991,0.316227766,0.357714757,0.013119338,0,0.453448276,29.44444444
1777,0,0,0.007377511,0.001388081,0,0.000170767,1.31E-05,0.087705802,0.097590007,0.185295809,0.00855921,0,4.271317829,5.634615385
1778,2.939269927,0.00779661,0.005010019,0.013351355,1.55E-05,6.74E-05,1.51E-05,0.020837856,0.074953169,0.095791025,0.001561863,23,8.480886186,89.76271186
1779,9.915230681,0.123853211,0.007109005,0.015070606,0.001858928,0.001781473,0.000294215,0.707106781,0.052057921,0.759164702,0.036810509,54,3,7.763586957
1780,0.1397242,0.024390244,0.018668556,0.000312088,0.00462963,0.005679359,8.86E-06,0.223606798,0.377964473,0.601571271,0.084515425,1,1.263157895,7.666666667
1781,0.193193793,0.010989011,0.032463127,0.065677966,0.005555556,0.020281645,0.000973007,0.104828484,0.577350269,0.682178753,0.060522753,1,0.344444444,15.5
1782,0.347377676,0.008645533,0.019328636,0.004191567,0.00017963,0.000230972,8.94E-05,0.133630621,0.062136977,0.195767598,0.008303403,3,17.81818182,3.565891473
1783,4.674952205,0.024653313,0.008360214,0.017422996,7.27E-05,8.82E-05,5.03E-05,0.038547167,0.075809804,0.114356972,0.002922253,32,13.37797619,42.32369942
1784,0.077345085,0.012987013,0.002936928,2.60E-05,0.006578947,0.001571406,3.42E-07,0.113960576,0.577350269,0.691310846,0.065795169,1,0.421052632,16
1785,0.177819864,0.00619195,0.002689604,0.000267059,8.02E-05,0.000169812,1.44E-06,0.070888121,0.089442719,0.16033084,0.006340426,2,1.939393939,3.282258065
1786,0.657638238,0.011111111,0.042664177,0.123789078,0.000764088,0.00696132,0.000672283,0.054232614,0.25,0.304232614,0.013558154,4,2.943952802,68.4
1787,0,0,0.003974896,1.38E-05,0,0.000123797,3.96E-07,0.171498585,0.142857143,0.314355728,0.024499798,0,1.03030303,0.833333333
1788,1.046410452,0.012629162,0.020703661,0.003018467,6.47E-05,0.000223459,1.31E-05,0.05976143,0.040893041,0.100654471,0.002443827,11,35.62007168,17.38693467
1789,0.630587855,0.009090909,0.025220066,0.010508546,8.28E-05,0.000432432,2.96E-05,0.043685203,0.085125653,0.128810856,0.003718731,6,13.86042065,54.46715328
1790,0.547802494,0.012875536,0.030776413,0.084844863,0.002597403,0.007704524,0.000696122,0.066666667,0.40824829,0.474914957,0.027216553,3,0.96875,45.6
1791,0.353192695,0.01179941,0.020448988,0.002913839,0.000221361,0.000867911,1.20E-05,0.061662642,0.123091491,0.184754133,0.007590146,4,7.335877863,35.44615385
1792,1.143439151,0.008908686,0.0185796,0.036729626,0.000640615,0.00222854,0.00011116,0.033786869,0.25819889,0.291985759,0.008723732,8,1.587428571,104.0714286
1793,1.326606825,0.020366599,0.01750459,0.021478611,0.000343903,0.000306899,0.000432782,0.130188911,0.055989251,0.186178162,0.00728918,10,38.25862069,9.100628931
1794,0,0,2.43E-05,0.007005254,0,2.43E-05,4.99E-05,0.055814557,0.707106781,0.762921338,0.039466852,0,0.0125,4
1795,0.5973811,0.023622047,0.226117957,0.216319255,0.005952381,0.084205256,0.002484893,0.090166963,0.447213595,0.537380559,0.040323892,3,1.704918033,53.25
1796,0,0,1.33E-05,0.003669276,0,1.33E-05,1.78E-06,0.015469056,0.707106781,0.722575837,0.010938274,0,0.00694112,30
1797,0,0,0.00160787,8.59E-06,0,0.000140511,1.59E-07,0.134839972,0.2,0.334839972,0.026967994,0,0.259259259,0.583333333
1798,13.59927942,0.014631967,0.044389038,0.023731999,3.94E-05,0.000703615,7.09E-06,0.010758287,0.051097613,0.0618559,0.000549723,131,29.2420419,670.1230366
1799,0.741772975,0.021563342,0.033321652,0.002141591,0.000340745,0.001279787,7.90E-06,0.057831493,0.11250879,0.170340283,0.006506551,8,9.879194631,38.97435897
1800,1.285101897,0.019230769,0.02489469,0.008906466,0.000192382,0.001002075,3.57E-05,0.133630621,0.084818893,0.218449514,0.011334401,9,12.89090909,32.36231884
1801,0.925860017,0.014314928,0.008526376,0.036924727,0.000359361,0.000296481,0.000188601,0.048911599,0.150755672,0.199667271,0.007373701,7,4.215827338,47.55813953
1802,0,0,0.002901273,6.28E-05,0,6.56E-05,1.72E-06,0.182574186,0.131306433,0.313880619,0.023973165,0,1.103448276,0.631578947
1803,0.157372012,0.012048193,0.026732065,0.043622296,0.006097561,0.018305036,0.000564508,0.125988158,0.577350269,0.703338427,0.072739297,1,0.64516129,29.5
1804,0.444534443,0.016759777,0.099952044,0.015425302,0.004213483,0.032448708,0.000217013,0.25,0.447213595,0.697213595,0.111803399,3,1.8,28
1805,0,0,0,0,0,0,0,0.150755672,0.577350269,0.728105941,0.087038828,0,0,0
1806,0.661237854,0.00739645,0.022725825,0.020025441,8.08E-05,0.000548315,6.00E-05,0.042070316,0.095782629,0.137852945,0.004029605,5,10.05496454,55.41666667
1807,0.077516816,0.001795332,0.00776399,0.000406432,2.15E-05,0.000138113,4.16E-06,0.102062073,0.046778027,0.1488401,0.004774262,1,12.46315789,3.254385965
1808,0,0,0.000487473,0.000295729,0,6.77E-05,4.52E-06,0.123091491,0.169030851,0.292122342,0.020806259,0,0.892307692,1.705882353
1809,0.216258509,0.004319654,0.019833152,0.004636301,0.000547046,0.003781205,1.38E-05,0.047511434,0.333333333,0.380844767,0.015837145,2,0.923076923,54.375
1810,0,0,0.013146992,0.000821633,0,0.000706254,1.01E-05,0.111111111,0.196116135,0.307227246,0.021790682,0,3.775,12.52
1811,0.10805609,0.004237288,0.010695262,0.000736718,7.12E-05,0.00020727,6.32E-06,0.091287093,0.09166985,0.182956943,0.008368274,1,7.327731092,7.389830508
1812,0,0,0.006097561,4.71E-05,0,3.30E-05,1.28E-06,0.577350269,0.056077215,0.633427485,0.032376195,0,4.5,0.76340694
1813,0.077345085,0.003846154,0.005249834,4.74E-05,0.001930502,0.003214509,1.83E-07,0.063887656,0.577350269,0.641237926,0.036885556,1,0.090163934,17.5
1814,0.073830359,0.008547009,0.022346421,6.67E-05,0.002898551,0.009615466,5.83E-07,0.0949158,0.5,0.5949158,0.0474579,1,0.363636364,14
1815,0.086953824,0.00304878,0.032599466,0.000593027,9.97E-05,0.00213855,2.26E-06,0.058823529,0.169030851,0.22785438,0.009942991,1,4.267361111,38.17647059
1816,1.381371955,0.013259669,0.018570824,0.009897546,0.000143126,0.000636296,2.06E-05,0.037424059,0.098058068,0.135482127,0.003669731,12,6.283309958,56.42718447
1817,1.233166993,0.006626506,0.059295634,0.022155978,0.000267315,0.005305204,2.00E-05,0.024829877,0.196116135,0.220946013,0.00486954,11,4.091918569,271.92
1818,0.320403818,0.015873016,0.020753639,0.000722298,0.000330688,0.000566407,8.93E-06,0.111803399,0.095782629,0.207586027,0.010708823,3,10.24050633,8.37037037
