adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
0,0,0,0,0,0,0,0.093658581,0.707106781,0.800765362,0.066226618,0,0,0
0,0,0,0,0,0,0,0.084818893,0.577350269,0.662169162,0.048970211,0,0,0
0.824932227,0.002377179,0.034187503,0.006058797,1.31E-05,0.001043483,2.41E-06,0.01670849,0.072168784,0.088877274,0.001205831,9,10.26528903,195.2931937
0,0,0.000388598,0.001617887,0,0.000138891,5.82E-06,0.059028134,0.5,0.559028134,0.029514067,0,0.167832168,17
0.831932109,0.00952381,0.031805121,0.005431594,0.000151441,0.001027902,7.20E-06,0.03400102,0.121267813,0.155268833,0.004123229,9,10.61921296,140.5074627
0.37075651,0.00776699,0.022907162,0.001031059,7.14E-05,0.000492031,7.14E-06,0.080845208,0.052199575,0.133044783,0.004220086,4,21.27631579,8.972677596
2.257121077,0.025075226,0.061466429,0.008353844,0.000194363,0.000924655,1.14E-05,0.034020691,0.082199494,0.116220185,0.002796484,25,30.73580533,182.2244898
0.100364438,0.006622517,0.005600701,0.000146827,0.000186012,0.000227321,1.55E-06,0.102597835,0.132453236,0.235051071,0.013589415,1,2.340425532,5.089285714
0.776349499,0.02266289,0.017302896,0.007756827,0.000301046,0.000287198,3.46E-05,0.06401844,0.098058068,0.162076508,0.006277525,8,14.67901235,36.82524272
0,0,0.000674858,0.002825803,0,4.88E-05,1.57E-05,0.06401844,0.242535625,0.306554065,0.015526752,0,0.609053498,10.3125
0.369846064,0.002930403,0.026959493,0.003596575,5.53E-05,0.001513271,3.97E-06,0.027745683,0.133630621,0.161376304,0.003707673,4,4.24422188,104.1090909
0,0,0.000177499,6.55E-05,0,2.01E-05,6.77E-07,0.102597835,0.316227766,0.418825601,0.032444284,0,0.308510638,3.222222222
0,0,0,0,0,0,0,0.071795816,0.707106781,0.778902597,0.050767308,0,0,0
0,0,0.000153661,0.003364455,0,0.000153661,1.44E-06,0.010697788,0.707106781,0.717804569,0.007564478,0,0.004578231,40
0,0,4.54E-05,0.0133829,0,4.54E-05,5.24E-05,0.055727821,0.707106781,0.762834602,0.03940552,0,0.052959502,18
0.193558518,0.006734007,0.013320166,0.001145156,9.95E-05,0.000576666,7.31E-06,0.074329415,0.098532928,0.172862342,0.007323895,2,4.127777778,10.31372549
0,0,0.014119909,0.000123739,0,0.003000571,1.62E-06,0.134839972,0.301511345,0.436351317,0.040655781,0,0.537037037,6
0.073830359,0.016129032,0.002484981,0.000302133,0.001278772,0.000185625,6.68E-06,0.147441956,0.23570226,0.383144217,0.034752402,1,0.933333333,2.941176471
0,0,0.001031675,0.001262577,0,8.38E-05,1.21E-05,0.102597835,0.25819889,0.360796725,0.026490647,0,0.659574468,5.857142857
0,0,0,0,0,0,0,0.042601432,0.577350269,0.619951701,0.024595948,0,0,0
0,0,0.001706204,0.004347274,0,9.34E-05,3.29E-05,0.078811041,0.185695338,0.264506379,0.014634843,0,1.51875,9.857142857
0,0,1.04E-06,1.71E-05,0,5.19E-07,1.46E-07,0.093658581,0.577350269,0.67100885,0.054073807,0,0.008849558,0.5
0,0,0.001867127,3.10E-05,0,0.000527155,8.39E-07,0.164398987,0.447213595,0.611612583,0.073521462,0,0.111111111,1.25
0,0,0,7.81E-05,0,0,2.60E-05,1,0.707106781,1.707106781,0.707106781,0,0,1
0,0,8.25E-05,0.009707066,0,4.13E-05,4.62E-05,0.223606798,0.577350269,0.800957067,0.129099445,0,0.052631579,11
0,0,0,0,0,0,0,0.11785113,0.577350269,0.695201399,0.068041382,0,0,0
0,0,0.004942298,0.000795879,0,0.000254833,1.93E-05,0.15249857,0.124034735,0.276533305,0.01891512,0,4.071428571,2.6875
0,0,0.004794102,0.000919924,0,0.001410155,8.06E-06,0.1,0.333333333,0.433333333,0.033333333,0,0.292929293,5.75
0.334619938,0.003731343,0.019338014,0.001980578,0.000375235,0.004824303,2.06E-06,0.031670318,0.301511345,0.333181662,0.00954896,4,0.814257028,93.1
0,0,7.06E-06,0.000325627,0,7.06E-06,5.62E-07,0.043852901,0.707106781,0.750959682,0.031008684,0,0.003853565,3
0.209836214,0.000675447,0.00241589,0.016352758,0.000135227,0.000526867,7.45E-06,0.018559936,0.40824829,0.426808227,0.007577062,2,0.44555479,266.2
0,0,0.001573986,0.001133143,0,0.000145617,4.73E-06,0.060633906,0.25819889,0.318832796,0.015655607,0,0.383763838,11.21428571
0,0,4.18E-05,0.000223714,0,4.18E-05,1.71E-06,0.102597835,0.707106781,0.809704616,0.072547625,0,0.053191489,9
0,0,0,0,0,0,0,0.707106781,0.577350269,1.28445705,0.40824829,0,0,0
0.087876729,0.002109705,0.003056356,0.001275525,0.00030525,0.00050291,2.87E-06,0.046274481,0.353553391,0.399827872,0.0163605,1,0.733905579,49
0,0,0.007347679,0.001197003,0,0.000229429,2.75E-06,0.040927275,0.107211253,0.148138529,0.004387865,0,2.360738255,17.77906977
0,0,0.002107791,2.54E-05,0,9.18E-05,1.11E-06,0.204124145,0.19245009,0.396574235,0.03928371,0,0.565217391,0.5
2.147458051,0.025751073,0.079754989,0.007037014,0.000264192,0.001587413,9.57E-06,0.03496418,0.096225045,0.131189225,0.00336443,24,26.12729498,212.4672897
0.551345174,0.000641437,0.011843175,0.01601773,1.19E-05,0.000351199,5.27E-06,0.010380685,0.134839972,0.145220657,0.001399731,6,3.117361785,539.2407407
0,0,0.000992063,0.000324664,0,4.69E-05,8.30E-06,0.277350098,0.142857143,0.420207241,0.039621443,0,0.083333333,2.708333333
0,0,0.00012597,0.000125259,0,5.69E-07,4.25E-06,0.188982237,0.138675049,0.327657286,0.026207121,0,0.222222222,0.176470588
0.087895374,0.008264463,0.003243696,0.000227017,0.001709402,0.000822021,1.96E-06,0.092450033,0.40824829,0.500698323,0.037742568,1,0.24137931,6
0.422824756,0.01793722,0.013885996,0.001107724,0.000318066,0.000262075,8.67E-06,0.102597835,0.101534617,0.204132452,0.010417232,4,11.78723404,16.03125
0,0,0.006866899,0.000142019,0,0.000483564,1.70E-06,0.109108945,0.138675049,0.247783994,0.015130688,0,2.469879518,4.294117647
0,0,0,0,0,0,0,1,0.707106781,1.707106781,0.707106781,0,0,0
0,0,0.017970488,0.001186643,0,0.002206618,9.64E-07,0.026379807,0.208514414,0.234894221,0.00550057,0,1.105153203,72.77272727
0,0,0.000213398,0.000407133,0,1.96E-05,4.53E-06,0.093658581,0.25,0.343658581,0.023414645,0,0.03539823,0.266666667
0,0,0,0,0,0,0,0.188982237,0.707106781,0.896089018,0.133630621,0,0,0
0,0,0.004103264,0.000340905,0,0.000158063,3.47E-06,0.101015254,0.11785113,0.218866385,0.011904762,0,2.030927835,2.985915493
0,0,0.000127167,2.48E-05,0,3.27E-05,3.45E-07,0.119522861,0.447213595,0.566736456,0.053452248,0,0.043478261,0.75
0.269584608,0.002114165,0.005057751,0.004101034,1.40E-05,7.99E-05,9.75E-06,0.03863337,0.122169444,0.160802815,0.004719817,2,4.400597907,33.21212121
0,0,0.000714333,0.001004816,0,0.000108341,4.53E-06,0.084818893,0.353553391,0.438372284,0.029988007,0,0.275362319,7.428571429
0,0,0.014246096,0.000236206,0,0.000453357,1.65E-06,0.081923192,0.1,0.181923192,0.008192319,0,4.864864865,7.404040404
1.002649014,0.010514019,0.025129709,0.003285748,5.56E-05,0.000705761,7.33E-06,0.042601432,0.060302269,0.102903701,0.002568963,9,11.43636364,31.26642336
0,0,0,0,0,0,0,0.40824829,0.316227766,0.724476056,0.129099445,0,0,0
0,0,0.006721202,0.000483285,0,0.001048662,1.96E-05,0.204124145,0.277350098,0.481474243,0.056613852,0,0.434782609,1.083333333
0,0,0.012738855,0.002954693,0,0.000543548,6.89E-06,0.043895128,0.140028008,0.183923137,0.006146547,0,3.140926641,35.3
0,0,0.002285331,0.00065609,0,0.000103852,5.91E-06,0.174077656,0.136082763,0.310160419,0.023688968,0,0.40625,6.962264151
0,0,0.001341297,4.18E-05,0,0.000131932,6.65E-07,0.196116135,0.288675135,0.48479127,0.056613852,0,0.48,3.818181818
0,0,0.000916284,3.07E-05,0,7.09E-06,3.42E-06,0.377964473,0.081110711,0.459075184,0.030656967,0,1.166666667,0.450331126
0.491431549,0.010548523,0.006630128,0.001665569,0.000133912,9.76E-05,4.93E-06,0.117041147,0.100503782,0.217544929,0.011763078,5,5.166666667,43.94897959
0,0,0.003898581,0.00102572,0,5.94E-05,3.00E-05,0.166666667,0.086066297,0.252732963,0.014344383,0,3.485714286,0.910447761
0,0,0.008597511,0.000190483,0,0.00045719,7.75E-06,0.196116135,0.136082763,0.332198899,0.026688026,0,1.88,0.886792453
0,0,0,0,0,0,0,1,0.076028592,1.076028592,0.076028592,0,0,0
0,0,3.89E-06,0.002005348,0,3.89E-06,5.81E-06,0.032241294,0.707106781,0.739348075,0.022798038,0,0.003121748,3
0,0,0.003236246,1.25E-05,0,0.001623377,1.25E-05,0.707106781,0.577350269,1.28445705,0.40824829,0,1,0.5
0,0,0.003334441,6.51E-05,0,0.001751134,1.06E-06,0.125988158,0.40824829,0.534236448,0.05143445,0,0.080645161,1
0.135832459,0.002770083,0.007661137,0.001591554,3.89E-05,0.000187832,7.72E-06,0.066519011,0.101015254,0.167534265,0.006719435,1,2.764444444,11.58762887
0,0,0.002133391,0.001221489,0,7.81E-05,1.04E-05,0.102597835,0.130188911,0.232786746,0.0133571,0,2.234042553,4.448275862
0,0,0.00035137,0.003017908,0,1.56E-05,1.43E-05,0.0949158,0.19245009,0.287365889,0.018266554,0,0.272727273,6.115384615
0.090689407,0.008928571,0.001575653,0.000948597,0.000721501,0.000215142,9.90E-06,0.101534617,0.25819889,0.359733506,0.026216125,1,0.78125,5.785714286
0.178814471,0.005347594,0.003751076,0.000653661,8.22E-05,8.09E-05,2.34E-06,0.080064077,0.109108945,0.189173022,0.008735707,2,3.677419355,14.68674699
0,0,0.000340445,0.002651702,0,9.95E-05,8.97E-06,0.052414242,0.447213595,0.499627837,0.023440362,0,0.08815427,8.5
0,0,0.001244398,0.011768924,0,0.000298592,4.19E-05,0.053605627,0.40824829,0.461853917,0.021884405,0,0.518731988,36
0.102429156,0.004405286,0.010484754,0.001027822,0.000151607,0.000951763,6.27E-06,0.072547625,0.169030851,0.241578476,0.012262787,1,1.412698413,9.117647059
0.310378775,0.00887574,0.010846962,0.003658019,0.000121714,0.000438947,1.89E-05,0.073922127,0.097590007,0.171512134,0.007214061,3,7.076923077,20.06730769
0,0,0.016665846,0.002132508,0,0.001255008,7.50E-06,0.054153036,0.182574186,0.236727222,0.009886946,0,1.908823529,24.65517241
0,0,8.04E-07,0.000280741,0,8.04E-07,7.64E-07,0.054232614,0.707106781,0.761339396,0.038348249,0,0.002949853,1
0.182379217,0.007168459,0.005834544,0.000449602,0.00010226,0.000161671,3.04E-06,0.081923192,0.088388348,0.17031154,0.007241056,2,3.006756757,5.330708661
0,0,0.000393746,0.000199942,0,0.000134198,7.32E-07,0.065372045,0.5,0.565372045,0.032686023,0,0.068669528,10
0,0,0.000180989,5.01E-05,0,3.62E-05,1.93E-06,0.447213595,0.40824829,0.855461886,0.182574186,0,0.75,0.8
1.217649416,0.000787677,0.001768144,0.002721859,2.22E-06,1.10E-05,1.02E-05,0.052414242,0.036060922,0.088475164,0.001890106,9,40.92286501,9.311197917
0,0,0.002896912,0.002565318,0,0.000116177,7.77E-06,0.04472136,0.166666667,0.211388026,0.00745356,0,1.124248497,17.2
0,0,4.77E-06,0.004738699,0,1.59E-06,2.90E-05,0.047245559,0.5,0.547245559,0.02362278,0,0.026845638,4
0,0,1.91E-05,5.65E-05,0,1.91E-05,1.22E-07,0.046574643,0.707106781,0.753681424,0.032933246,0,0.002173913,1
0,0,0.007344404,9.90E-05,0,0.000685931,1.04E-06,0.103695169,0.171498585,0.275193755,0.017783575,0,1.260869565,3.727272727
0.258691007,0.002142857,0.015324744,0.004415076,0.000215363,0.003013476,3.80E-06,0.026793191,0.301511345,0.328304536,0.008078451,3,1.342672414,186.9
0,0,0.001814165,0.000635804,0,3.29E-05,1.75E-05,0.166666667,0.107832773,0.27449944,0.017972129,0,1.485714286,0.705882353
0.400944827,0.00678733,0.003715133,0.003850256,6.58E-05,5.99E-05,3.56E-05,0.091287093,0.068358593,0.159645686,0.006240257,3,4.302521008,3.798122066
0,0,0.000160139,0.002931471,0,4.19E-05,3.64E-06,0.064549722,0.447213595,0.511763318,0.028867513,0,0.079497908,56.25
0,0,0.01582021,0.000111434,0,0.006522403,2.41E-07,0.046574643,0.447213595,0.493788239,0.020828814,0,0.245652174,30.5
0,0,0.000186053,0.000796472,0,4.22E-05,4.57E-06,0.060633906,0.40824829,0.468882197,0.024753689,0,0.029520295,3.2
0,0,0.005038404,0.001777884,0,0.000230432,8.56E-06,0.073922127,0.110431526,0.184353653,0.008163333,0,3.598901099,12.30864198
0,0,0,0,0,0,0,0.707106781,0.707106781,1.414213562,0.5,0,0,0
0,0,0.000498223,0.004164424,0,0.000105312,6.14E-06,0.034060135,0.40824829,0.442308426,0.013904992,0,0.150987224,33
0,0,8.35E-06,0.000645161,0,8.35E-06,4.76E-06,0.085435766,0.707106781,0.792542547,0.060412209,0,0.014705882,2
0,0,0.004087719,0.000183523,0,9.78E-05,5.31E-06,0.188982237,0.10976426,0.298746496,0.020743495,0,3.666666667,2.512195122
0,0,0.000889939,0.003569554,0,0.000233723,3.34E-06,0.022321651,0.447213595,0.469535247,0.009982546,0,0.240279163,121.25
0,0,0.002152403,0.000247969,0,0.000543926,6.10E-07,0.049206783,0.40824829,0.457455074,0.020088585,0,0.194174757,16
0,0,0.01135583,0.000217184,0,0.000349267,1.13E-06,0.074329415,0.100503782,0.174833196,0.007470387,0,3.061111111,8.744897959
0,0,0.002956369,7.74E-05,0,0.000163212,9.99E-07,0.134839972,0.063372425,0.198212398,0.008545136,0,2.185185185,0.943548387
9.888306727,0.018932874,0.012965942,0.022960318,3.66E-05,0.00012373,1.89E-05,0.01685021,0.076249285,0.093099495,0.001284816,77,17.76001136,274.0350877
0,0,0.002448344,0.006112407,0,0.000604953,4.41E-05,0.067573738,0.377964473,0.445538211,0.025540472,0,0.23853211,10.33333333
0,0,0,3.07E-05,0,0,3.43E-06,0.377964473,0.166666667,0.54463114,0.062994079,0,0,0.171428571
0,0,0.003256421,8.08E-05,0,0.00011636,2.22E-06,0.164398987,0.075592895,0.239991882,0.012427395,0,3.166666667,0.896551724
0,0,0.007661762,0.000234678,0,0.000667381,3.05E-06,0.134839972,0.130188911,0.265028883,0.017554669,0,1.62962963,2.724137931
0.182231125,0.000564175,0.007486017,0.018602424,8.07E-05,0.00124766,7.56E-06,0.016835876,0.353553391,0.370389266,0.005952381,2,1.027218599,518.7142857
0,0,5.05E-05,0.000428367,0,2.55E-05,1.76E-06,0.059028134,0.577350269,0.636378403,0.034079909,0,0.024475524,3.5
0,0,0,0,0,0,0,0.316227766,0.707106781,1.023334547,0.223606798,0,0,0
0.170320763,0.0078125,0.00736526,0.001100473,0.000205086,6.95E-05,2.51E-05,0.147441956,0.068518871,0.215960827,0.010102556,2,10.91111111,2.726415094
0.073830359,0.004950495,0.004723568,0.001524511,0.000846024,0.0014108,8.71E-06,0.074124932,0.377964473,0.452089405,0.028016591,1,0.359116022,14.66666667
0.073830359,0.006410256,0.006825432,0.000143461,0.002164502,0.00278571,9.34E-07,0.081923192,0.5,0.581923192,0.040961596,1,0.351351351,19.66666667
0,0,0.00054062,0.019759928,0,0.000285254,9.40E-06,0.015992326,0.577350269,0.593342595,0.009233173,0,0.140445127,274.5
0,0,0.003111269,0.000737602,0,0.001179192,1.09E-05,0.120385853,0.447213595,0.567599449,0.05383819,0,0.191176471,3.25
0,0,0,1.05E-06,0,0,2.09E-07,0.447213595,0.333333333,0.780546929,0.149071198,0,0,0.125
0.13540538,0.000944287,0.054827197,0.004571119,4.19E-05,0.000191384,0.00021865,0.204124145,0.033426314,0.237550459,0.006823118,1,85.73913043,2.142058166
0,0,0.001787336,0.005072094,0,0.000139038,3.35E-05,0.072547625,0.21821789,0.290765515,0.01583119,0,0.830687831,9.4
0,0,0.000265994,0.000371568,0,0.000133966,3.18E-06,0.174077656,0.577350269,0.751427925,0.100503782,0,0.0625,14
0,0,0.00067674,0.000634224,0,0.00067674,7.10E-07,0.034060135,0.707106781,0.741166916,0.024084153,0,0.026713124,26
0,0,0.002218588,0.001510158,0,0.000569875,1.27E-06,0.026379807,0.40824829,0.434628098,0.010769511,0,0.106545961,31.2
0,0,0.001986802,0.000236425,0,0.000239834,1.81E-06,0.102597835,0.316227766,0.418825601,0.032444284,0,0.882978723,12.88888889
0,0,0.003161451,0.001057058,0,0.000256681,2.30E-06,0.067884423,0.169030851,0.236915274,0.011474562,0,0.851851852,51.14705882
0,0,0.01348413,0.000455364,0,0.004634373,2.14E-05,0.208514414,0.267261242,0.475775656,0.055727821,0,0.954545455,1.615384615
0,0,0.001452433,3.91E-05,0,0.000188964,4.36E-06,0.316227766,0.333333333,0.649561099,0.105409255,0,0.222222222,0.25
0,0,0.009644433,0.000209514,0,0.001657589,9.56E-06,0.377964473,0.277350098,0.655314571,0.104828484,0,0.5,4.583333333
0,0,4.04E-07,0.000113469,0,4.04E-07,1.59E-06,0.119522861,0.707106781,0.826629642,0.084515425,0,0.014492754,1
0,0,0.009154906,0.000686137,0,0.001301445,3.79E-06,0.064415663,0.23570226,0.300117923,0.015182917,0,0.716666667,11.05882353
0,0,0.008306549,0.000430828,0,0.000723905,1.71E-06,0.066226618,0.229415734,0.295642352,0.015193428,0,1.246696035,21.05555556
0,0,0.000678767,7.26E-05,0,3.35E-05,3.56E-06,0.229415734,0.077382323,0.306798057,0.017752722,0,0.388888889,0.144578313
0,0,0.006790639,0.000143253,0,0.002979728,5.14E-06,0.188982237,0.5,0.688982237,0.094491118,0,0.296296296,2.666666667
0,0,0.005408585,0.000441856,0,0.000715091,6.11E-06,0.134839972,0.21821789,0.353057863,0.029424494,0,0.611111111,3.5
0,0,0.005809139,0.00333031,0,0.003050397,3.51E-06,0.064549722,0.577350269,0.641899992,0.0372678,0,0.640167364,392
0,0,0.00877315,0.001495206,0,0.003890037,3.50E-06,0.047511434,0.5,0.547511434,0.023755717,0,0.590497738,87
0,0,0.003032938,2.55E-05,0,0.000121673,3.25E-07,0.121267813,0.11250879,0.233776603,0.013643695,0,0.865671642,0.948717949
0.404244608,0.016666667,0.01317933,0.002821814,0.000331263,0.000373158,1.78E-05,0.078326045,0.119522861,0.197848906,0.009361753,4,8.388888889,21.49275362
0,0,0.000591829,0.000109845,0,1.18E-05,1.15E-06,0.102597835,0.125988158,0.228585993,0.012926112,0,0.712765957,1.096774194
0,0,0.001446475,0.000150279,0,0.000576269,7.31E-07,0.071066905,0.447213595,0.518280501,0.031782086,0,0.314720812,16.25
0.393471956,0.009501188,0.006359925,0.009656858,0.001068376,0.001022987,3.02E-05,0.054232614,0.316227766,0.37046038,0.017149859,4,0.619469027,34.22222222
0.691665834,0.000996016,0.002688684,0.0015635,5.26E-06,2.58E-05,9.28E-06,0.074329415,0.060633906,0.134963321,0.004506883,5,15.46666667,9.073800738
0,0,0.000233239,7.47E-05,0,0.000233239,1.07E-06,0.118678166,0.707106781,0.825784947,0.083918136,0,0.042857143,3
0.17083311,0.007604563,0.008885335,0.000726944,0.00016072,0.000858956,4.09E-06,0.07124705,0.127000127,0.198247177,0.009048384,2,1.494897959,6.032786885
0,0,0.001823692,4.94E-05,0,5.38E-05,3.46E-07,0.083918136,0.0949158,0.178833935,0.007965157,0,1.241134752,1.618181818
1.536530304,0.024875622,0.038208878,0.006560923,0.000158697,0.000470113,2.99E-05,0.061199006,0.054153036,0.115352042,0.003314112,15,40.7593985,34.86764706
0.459438475,0.00727802,0.023610812,0.002989867,0.00018315,0.001215857,7.23E-06,0.039223227,0.15249857,0.191721797,0.005981486,5,4.269645609,66.26190476
0,0,0.005565691,0.000272098,0,0.00045089,1.06E-06,0.048795004,0.188982237,0.23777724,0.009221389,0,0.782816229,12.37037037
0,0,0,0,0,0,0,0.277350098,0.707106781,0.984456879,0.196116135,0,0,0
0,0,0,0,0,0,0,0.103142125,0.353553391,0.456695515,0.036466248,0,0,0
0,0,0.011074642,0.000460129,0,0.000485379,3.58E-06,0.08247861,0.160128154,0.242606764,0.013207148,0,2.184931507,8.394736842
0,0,0,0,0,0,0,0.707106781,0.707106781,1.414213562,0.5,0,0,0
0,0,1.40E-05,0.002168541,0,7.03E-06,9.33E-06,0.065372045,0.577350269,0.642722314,0.037742568,0,0.017167382,3.5
0.163971208,0.002836879,0.01157741,0.005199692,5.40E-05,0.000506559,1.15E-05,0.039223227,0.131306433,0.17052966,0.005150262,2,3.63174114,41.50877193
0,0,0.001612175,0.000361991,0,0.000403154,7.11E-06,0.137360564,0.40824829,0.545608854,0.056077215,0,0.288461538,3
0,0,0.003681637,0.005643182,0,0.000695613,3.05E-06,0.021363815,0.377964473,0.399328288,0.008074763,0,0.288584475,106.8333333
0,0,0.001799778,2.22E-05,0,5.83E-05,5.57E-07,0.166666667,0.147441956,0.314108623,0.024573659,0,0.914285714,0.8
0,0,0.006441278,3.69E-05,0,0.002748292,1.41E-07,0.062136977,0.5,0.562136977,0.031068488,0,0.286821705,25.33333333
0.801548845,0.017821782,0.054960399,0.003286405,0.000286141,0.001452885,7.64E-06,0.047511434,0.11785113,0.165362564,0.005599276,9,17.66742081,110.0140845
0.116787654,0.001526718,0.001278703,0.003035684,0.00025641,0.000272805,5.62E-06,0.039223227,0.377964473,0.4171877,0.014824986,1,0.163328197,17.83333333
0,0,0.006381172,3.66E-05,0,0.002787701,8.11E-08,0.047891314,0.5,0.547891314,0.023945657,0,0.179310345,27.33333333
0.086953824,0.000107423,0.003038306,0.02425775,2.69E-05,0.000821873,4.41E-06,0.010380685,0.447213595,0.45759428,0.004642383,1,0.478715379,1114.5
0,0,0,0,0,0,0,0.118678166,0.707106781,0.825784947,0.083918136,0,0,0
0,0,0,0.000111421,0,0,3.05E-07,0.117041147,0.707106781,0.824147928,0.082760589,0,0,1
0,0,0.000332425,0.003596194,0,0.000112475,1.39E-05,0.060633906,0.5,0.560633906,0.030316953,0,0.20295203,22.66666667
0,0,6.25E-05,7.34E-06,0,7.92E-06,2.62E-07,0.185695338,0.333333333,0.519028672,0.061898446,0,0.035714286,0.125
0,0,0.00632848,0.000147423,0,0.000494547,2.95E-06,0.158113883,0.156173762,0.314287645,0.02469324,0,0.769230769,2.75
0,0,9.54E-05,0.000731068,0,2.41E-05,6.68E-06,0.1,0.447213595,0.547213595,0.04472136,0,0.111111111,3.25
0,0,0,0,0,0,0,0.179605302,0.707106781,0.886712083,0.127000127,0,0,0
0.101136133,0.001375516,0.006988856,0.004545428,1.71E-05,0.000193532,1.07E-05,0.039809371,0.103695169,0.143504541,0.00412804,1,3.082539683,22.0326087
0,0,0,0,0,0,0,0.12803688,0.707106781,0.835143661,0.090535746,0,0,0
0,0,0.001251843,0.000124769,0,0.000197575,3.40E-07,0.065372045,0.353553391,0.418925436,0.023112508,0,0.158798283,9.428571429
0,0,0.023448162,0.000591284,0,0.000725239,1.75E-06,0.054153036,0.108465229,0.162618265,0.005873721,0,5.008823529,21.0952381
0.073830359,0.003448276,0.007282987,0.000748029,0.000193498,0.001120107,2.87E-06,0.060745674,0.223606798,0.284352472,0.013583146,1,1.12962963,16.47368421
0,0,0.000125276,0.004487179,0,0.000125276,2.69E-05,0.075377836,0.707106781,0.782484617,0.053300179,0,0.08,14
0,0,0.000553251,0.000154416,0,0.000150394,9.82E-07,0.090166963,0.40824829,0.498415254,0.036810509,0,0.024590164,2
0,0,0.004396898,0.000368901,0,0.000184468,8.70E-06,0.15249857,0.185695338,0.338193909,0.028318274,0,3,4.5
0.090689407,0.000281849,0.002722716,0.011815325,3.14E-05,0.000427475,7.31E-06,0.016835876,0.316227766,0.333063642,0.005323971,1,0.454493904,179
0.17197919,0.000853971,0.031521625,0.003855772,6.00E-06,0.000726342,2.31E-06,0.021363815,0.080845208,0.102209023,0.001727162,2,7.808219178,113.5
0,0,0.001474463,0.00013576,0,6.45E-05,1.80E-06,0.120385853,0.182574186,0.302960039,0.021979349,0,1.058823529,3.034482759
0,0,0,0.000119988,0,0,4.66E-06,0.5,0.21821789,0.71821789,0.109108945,0,0,1
0.581648171,0.016286645,0.010259287,0.013878437,0.000528989,0.000464689,6.37E-05,0.061199006,0.169030851,0.230229857,0.01034452,5,4.454887218,40.11764706
0,0,0,0,0,0,0,0.208514414,0.707106781,0.915621195,0.147441956,0,0,0
0,0,0.001791823,0.008404588,0,0.000349694,4.48E-05,0.062136977,0.377964473,0.44010145,0.02348557,0,0.19379845,8.333333333
0,0,0,8.58E-06,0,0,3.30E-07,0.204124145,0.5,0.704124145,0.102062073,0,0,0.333333333
0,0,0.000138691,0.002887392,0,0.000138691,9.66E-07,0.01670849,0.707106781,0.723815271,0.011814687,0,0.016755096,60
0.248266184,0.007246377,0.007728788,0.001969279,0.000105485,0.000150517,1.49E-05,0.081378846,0.090909091,0.172287937,0.007398077,2,5.606666667,8.641666667
0,0,0.000162413,0.000533496,0,8.14E-05,7.05E-06,0.140028008,0.577350269,0.717378278,0.080845208,0,0.1,7
0,0,0.002379004,1.41E-05,0,0.000116425,6.13E-07,0.204124145,0.204124145,0.40824829,0.041666667,0,0.47826087,0.47826087
0,0,0.000306468,0.00208281,0,0.000161938,1.02E-05,0.068358593,0.577350269,0.645708862,0.039466852,0,0.014084507,5
0.085923416,0.000686342,0.009490198,0.001297945,3.66E-05,0.000953661,9.78E-07,0.026379807,0.223606798,0.249986605,0.005898704,1,0.727715877,55.94736842
0.094061217,0.002145923,0.006946413,0.000455107,4.71E-05,0.000382134,1.44E-06,0.054232614,0.138675049,0.192907664,0.00752071,1,1.300884956,12.8627451
0.178742769,0.013793103,0.006377799,0.000473739,0.000371058,0.000370514,6.43E-06,0.122169444,0.118678166,0.24084761,0.014498846,2,1.681818182,5.928571429
0,0,2.94E-06,0.00011534,0,2.94E-06,1.53E-06,0.120385853,0.707106781,0.827492634,0.085125653,0,0.014705882,1
0,0,0.004640207,0.000103893,0,0.000369364,8.42E-07,0.09166985,0.119522861,0.211192711,0.010956643,0,1.355932203,3.507246377
0,0,3.38E-05,2.69E-05,0,1.13E-05,1.79E-06,0.25,0.5,0.75,0.125,0,0.2,1
0,0,6.92E-05,0.000295154,0,3.48E-05,3.08E-06,0.101015254,0.577350269,0.678365524,0.058321184,0,0.010309278,1
0,0,0.002313686,0.002570222,0,0.000154246,3.23E-05,0.111111111,0.223606798,0.334717909,0.0248452,0,1.3625,8.578947368
3.657045764,0.000946616,0.031815429,0.032753835,1.30E-05,0.001262182,2.29E-06,0.004999,0.116247639,0.121246639,0.000581122,38,5.12327877,2821.424658
0,0,0,0.001065678,0,0,4.27E-05,0.5,0.377964473,0.877964473,0.188982237,0,0,4.5
0,0,0,0,0,0,0,0.102597835,0.707106781,0.809704616,0.072547625,0,0,0
0,0,0.002752786,0.000164076,0,0.00140283,1.06E-06,0.101015254,0.5,0.601015254,0.050507627,0,0.072164948,7.666666667
0,0,0.000621358,0.002970477,0,0.000114401,1.17E-05,0.047511434,0.377964473,0.425475907,0.017957634,0,0.20361991,15
0,0,0.014662293,0.000816181,0,0.000419059,3.38E-06,0.060745674,0.1,0.160745674,0.006074567,0,5.622222222,15.57575758
0,0,0.000384784,0.006766221,0,8.98E-05,1.04E-05,0.026509257,0.40824829,0.434757547,0.010822359,0,0.071729958,22.4
0,0,0.001349867,0.000204623,0,0.000344982,7.62E-07,0.065372045,0.353553391,0.418925436,0.023112508,0,0.154506438,8.285714286
