adar1,jaccard1,jaccard2,jaccard3,cosine1,cosine2,cosine3,knn1,knn2,knn3,knn4,common_neighbors1,common_neighbors2,common_neighbors3
0,0,0.000860667,0.000111821,0,0.000159301,1.18E-06,0.105409255,0.353553391,0.458962646,0.0372678,0,0.056179775,0.857142857
0,0,0.00526673,0.000520844,0,0.000342739,6.42E-06,0.12803688,0.21821789,0.34625477,0.027939938,0,2.916666667,13.95
0,0,0,0,0,0,0,0.158113883,0.707106781,0.865220664,0.111803399,0,0,0
0,0,0.001069329,4.60E-05,0,0.000645731,1.76E-07,0.065938047,0.577350269,0.643288317,0.038069349,0,0.03930131,5.5
0,0,3.83E-06,1.47E-06,0,4.80E-07,1.65E-08,0.105999788,0.333333333,0.439333121,0.035333263,0,0.011363636,0.125
0,0,0.003910741,0.00041815,0,0.000119988,2.13E-06,0.073323558,0.113960576,0.187284134,0.008355995,0,3.086486486,8.894736842
0,0,0.009481353,0.000438722,0,0.001007732,8.52E-07,0.043810795,0.188982237,0.232793032,0.008279462,0,1.225,25.22222222
0,0,0.004421438,0.000415703,0,0.000197393,1.49E-06,0.073720978,0.119522861,0.193243839,0.008811342,0,4.245901639,19.72463768
1.301689659,0.012536162,0.03842564,0.006692691,7.62E-05,0.000531171,1.08E-05,0.034585723,0.070359754,0.104945478,0.002433443,13,20.57365269,88.8159204
0,0,0.004882739,9.31E-05,0,0.000325031,1.11E-06,0.111803399,0.149071198,0.260874597,0.016666667,0,1.278481013,3.409090909
0.274983463,0.014778325,0.014198357,0.003736569,0.000288101,0.000622448,3.64E-05,0.093250481,0.105409255,0.198659736,0.009829464,3,6.48245614,8.966292135
0.180048589,0.003502627,0.026180134,0.001777542,3.55E-05,0.000753106,4.55E-06,0.047565149,0.088735651,0.1363008,0.004220724,2,7.863945578,28.46825397
0,0,0.001269767,0.000285876,0,2.97E-05,1.25E-06,0.06401844,0.110431526,0.174449966,0.007069654,0,1.279835391,3.839506173
0.161707088,0.003846154,0.005104631,0.002000306,8.63E-05,0.000408129,5.99E-06,0.046423835,0.141421356,0.187845191,0.006565322,2,1.330453564,14.36734694
0.262526632,0.004938272,0.009260383,0.000785602,5.05E-05,0.00011997,5.48E-06,0.088045091,0.063628476,0.151673567,0.005602175,2,8.609375,6.43902439
0,0,0.004598657,0.003884217,0,0.000757513,8.27E-06,0.040032038,0.316227766,0.356259804,0.012659242,0,0.759229535,55.11111111
0.172513272,0.00219539,0.015078047,0.004715097,0.000106769,0.001568871,6.96E-06,0.033883707,0.213200716,0.247084424,0.007224031,2,2.16091954,95.47619048
0,0,0.000797477,0.000340454,0,0.000104167,5.40E-07,0.035007002,0.223606798,0.2586138,0.007827804,0,0.05398773,2.894736842
0,0,0.010337357,0.000646736,0,0.000538246,1.43E-06,0.043810795,0.125988158,0.169798953,0.005519641,0,2.375,21.20967742
0,0,0.006881214,0.000108023,0,0.000518941,1.14E-06,0.102062073,0.169030851,0.271092924,0.017251639,0,1.642105263,4.617647059
0,0,0.003713582,0.000353721,0,0.000430747,2.24E-06,0.083624201,0.182574186,0.266198387,0.01526762,0,0.316901408,4.034482759
0,0,0.00285132,6.97E-05,0,0.00043978,9.83E-07,0.130188911,0.353553391,0.483742302,0.046028731,0,0.293103448,3.428571429
0,0,4.37E-05,9.10E-05,0,1.11E-06,1.04E-06,0.204124145,0.156173762,0.360297907,0.031878836,0,0.086956522,2.95
1.470523382,0.005850585,0.004732666,0.007228987,1.68E-05,3.76E-05,2.48E-05,0.049690399,0.052342392,0.102032792,0.002600914,13,16.02227723,19.82142857
0.585149114,0.005025126,0.038021142,0.004835082,5.50E-05,0.000937759,5.86E-06,0.030344856,0.1,0.130344856,0.003034486,6,10.76313364,122.2929293
0,0,0.002556271,0.00073623,0,0.00037684,4.15E-06,0.074329415,0.333333333,0.407662748,0.024776472,0,0.711111111,16.625
0,0,0.002130533,0.000105354,0,0.000359571,4.80E-07,0.069171446,0.333333333,0.40250478,0.023057149,0,0.110576923,6.125
0.158324092,0.00536193,0.007736207,0.001063578,5.80E-05,0.00013583,6.05E-06,0.069337525,0.07856742,0.147904945,0.00544767,2,7.096618357,11.83850932
0.540400364,0.003705991,0.025613365,0.003949843,0.00013418,0.001614647,2.73E-06,0.026162238,0.185695338,0.211857576,0.004858206,6,3.535616438,221.7142857
0,0,0.007185232,0.000838843,0,0.00060249,2.97E-06,0.054073807,0.23570226,0.289776067,0.012745319,0,1.260997067,30.23529412
0,0,0.010539624,0.000539326,0,0.000371737,2.69E-06,0.069171446,0.070014004,0.139185451,0.00484297,0,3.802884615,6.315270936
0,0,0,0,0,0,0,0.707106781,0.447213595,1.154320377,0.316227766,0,0,0
0.476594779,0.004405286,0.018312053,0.012572806,0.000194621,0.001234709,1.94E-05,0.031357362,0.204124145,0.235481508,0.006400795,5,3.097440945,165.826087
0.100364438,0.00212766,0.005390896,0.000437177,1.83E-05,0.00011446,2.34E-06,0.070710678,0.061545745,0.132256424,0.004351941,1,5.40201005,4.399239544
0,0,1.78E-05,0.011695906,0,1.78E-05,0.000273,0.117041147,0.707106781,0.824147928,0.082760589,0,0.027777778,2
0,0,0.017582676,0.004494166,0,0.000837855,3.18E-05,0.078086881,0.166666667,0.244753548,0.01301448,0,3.803680982,23.2
0.914879213,0.01002004,0.030525975,0.004345241,9.66E-05,0.000941065,7.31E-06,0.033883707,0.092450033,0.12633374,0.00313255,10,10.81034483,86.55172414
0,0,0,0,0,0,0,0.145864991,0.242535625,0.388400617,0.035377457,0,0,0
0,0,0.00540956,5.70E-05,0,9.38E-05,9.90E-07,0.267261242,0.101534617,0.368795858,0.027136268,0,2.076923077,0.677083333
0,0,0.003777486,0.002254938,0,0.000166473,1.86E-05,0.078326045,0.130188911,0.208514956,0.010197182,0,1.444444444,4.034482759
0,0,0.01000421,0.001012558,0,0.001366727,1.73E-06,0.035007002,0.204124145,0.239131147,0.007145774,0,0.690797546,27.17391304
0,0,0.000435248,0.009247352,0,9.76E-05,5.16E-05,0.055048188,0.40824829,0.463296479,0.022473329,0,0.142857143,10.2
0.441725356,0.017182131,0.034987827,0.001987785,0.000232515,0.000515837,1.23E-05,0.076923077,0.088045091,0.164968168,0.006772699,5,23.36309524,30.6640625
0,0,0,0,0,0,0,0.242535625,0.707106781,0.949642406,0.171498585,0,0,0
0,0,0.010362828,0.000425854,0,0.00055465,1.35E-05,0.179605302,0.142857143,0.322462445,0.0256579,0,4.833333333,3.625
0,0,0,0.000137404,0,0,2.30E-05,1,0.353553391,1.353553391,0.353553391,0,0,0.714285714
1.767705499,0.002320469,0.047307733,0.032770698,7.50E-05,0.002306454,7.00E-06,0.011142796,0.176776695,0.187919491,0.001969787,19,7.140941264,1877.709677
0,0,0,0,0,0,0,0.150755672,0.707106781,0.857862453,0.106600358,0,0,0
0,0,0.001971762,0.000696569,0,0.000245588,6.05E-06,0.098532928,0.301511345,0.400044272,0.029708796,0,0.284313725,6.3
0,0,0.008549815,0.000134333,0,0.000799143,6.24E-07,0.069171446,0.150755672,0.219927119,0.010427988,0,0.870192308,7.255813953
0.354121825,0.00676819,0.016004979,0.002573957,0.00021568,0.000644159,4.75E-06,0.042717883,0.171498585,0.214216468,0.007326056,4,6.305301645,108.4242424
0,0,0.007146986,8.64E-06,0,0.000512132,5.40E-07,0.242535625,0.107832773,0.350368398,0.026153289,0,2.9375,0.552941176
0,0,0.000740765,0.00013886,0,4.67E-05,1.18E-05,0.316227766,0.242535625,0.558763391,0.076696499,0,1.111111111,0.625
0,0,0.00212972,0.000200933,0,0.000491352,1.73E-06,0.093250481,0.40824829,0.501498771,0.038069349,0,0.324561404,8
0,0,4.38E-05,0.00011681,0,4.38E-05,2.64E-07,0.051231552,0.707106781,0.758338333,0.036226178,0,0.013157895,10
0,0,0.008329588,0.000107833,0,0.0015552,1.21E-06,0.105999788,0.333333333,0.439333121,0.035333263,0,0.715909091,8.375
0,0,0,4.17E-06,0,0,3.47E-07,1,0.242535625,1.242535625,0.242535625,0,0,0.125
0.177186926,0.00029634,0.032314885,0.018768225,3.30E-05,0.005049188,3.22E-06,0.012398706,0.316227766,0.328626472,0.003920815,2,2.156519065,1605.777778
0,0,0.00065161,2.40E-05,0,2.99E-05,5.22E-07,0.156173762,0.2,0.356173762,0.031234752,0,0.55,0.958333333
0,0,0.002376277,0.000335657,0,0.000163709,8.76E-07,0.063887656,0.208514414,0.272402071,0.013321497,0,0.393442623,11.81818182
0.194773955,0.00195122,0.01364322,0.002532758,9.58E-06,0.000287029,5.83E-06,0.040756957,0.05976143,0.100518388,0.002435694,2,8.630615641,28.9390681
0,0,0,0,0,0,0,0.15430335,0.223606798,0.377910148,0.034503278,0,0,0
0,0,0,0,0,0,0,0.147441956,0.40824829,0.555690247,0.060192927,0,0,0
0,0,0.001871753,0.000217179,0,0.000206096,1.22E-06,0.098058068,0.242535625,0.340593693,0.023782575,0,0.446601942,9.1875
0,0,0,6.49E-05,0,0,5.44E-06,1,0.073720978,1.073720978,0.073720978,0,0,0.786885246
0,0,3.67E-05,6.08E-05,0,4.10E-06,1.01E-06,0.136082763,0.316227766,0.45231053,0.043033148,0,0.132075472,0.888888889
0,0,0.002932937,0.000939903,0,0.000227646,1.28E-05,0.111111111,0.182574186,0.293685297,0.020286021,0,1.2625,3.655172414
0,0,0.004094554,0.000280512,0,0.000257963,2.34E-06,0.104257207,0.158113883,0.26237109,0.016484512,0,2.758241758,9.307692308
0,0,0.000723562,0.003643293,0,0.00019568,2.20E-05,0.069504805,0.447213595,0.5167184,0.031083494,0,0.126213592,9.25
1.223446899,0.007199424,0.005759076,0.004393931,2.66E-05,2.06E-05,1.96E-05,0.052631579,0.039223227,0.091854806,0.00206438,10,19.01666667,9.283513097
0,0,0.006904314,0.000623837,0,0.000283024,2.33E-06,0.059976014,0.160128154,0.220104168,0.009603848,0,2.682310469,23.5
0.149513601,0.004329004,0.005332007,0.000930862,8.00E-05,0.000151431,1.18E-05,0.118678166,0.082199494,0.200877659,0.009755285,1,4.771428571,3.537414966
0.785954579,0.015217391,0.010985129,0.021154138,0.000185421,0.000305041,9.53E-05,0.052631579,0.171498585,0.224130164,0.009026241,7,7.166666667,46.54545455
0,0,0.001690841,0.000124388,0,0.000888835,5.88E-07,0.068518871,0.577350269,0.64586914,0.039559389,0,0.122641509,13
0.073830359,0.005617978,0.008740316,6.02E-05,0.001428571,0.003009304,3.45E-07,0.083624201,0.447213595,0.530837797,0.03739788,1,0.246478873,14.5
0,0,0.002793409,0.001805483,0,0.000290758,2.84E-06,0.03304093,0.2,0.23304093,0.006608186,0,0.568306011,22
0,0,0,0,0,0,0,0.707106781,0.707106781,1.414213562,0.5,0,0,0
0,0,0.002714155,0.000223557,0,0.000152693,6.94E-06,0.171498585,0.213200716,0.384699301,0.036563621,0,0.454545455,0.714285714
0.073830359,0.001231527,0.013528683,0.002313996,6.99E-05,0.001625653,4.30E-06,0.035511041,0.229415734,0.264926775,0.008146792,1,1.196969697,53.38888889
0,0,0,3.80E-05,0,0,6.91E-07,1,0.213200716,1.213200716,0.213200716,0,0,3.476190476
0,0,0,0,0,0,0,0.707106781,0.377964473,1.085071254,0.267261242,0,0,0
0,0,0.002807433,0.000269517,0,8.54E-05,1.60E-05,0.23570226,0.144337567,0.380039828,0.034020691,0,4.294117647,1.553191489
0,0,6.57E-07,0.000725898,0,9.39E-08,9.34E-06,0.134839972,0.353553391,0.488393363,0.047673129,0,0.074074074,2.285714286
0,0,0.009195224,0.000482079,0,0.001359766,8.25E-06,0.15249857,0.229415734,0.381914304,0.034985571,0,0.666666667,3.555555556
0,0,0.002614023,0.001316419,0,3.75E-05,6.58E-06,0.06401844,0.098532928,0.162551368,0.006307924,0,2.95473251,7.039215686
0,0,0.000770107,0.001090366,0,7.04E-05,4.87E-06,0.057448499,0.25,0.307448499,0.014362125,0,0.109271523,2.866666667
0.184788575,0.000296516,0.009001148,0.01584619,5.93E-05,0.002003931,2.61E-06,0.012398706,0.40824829,0.420646996,0.00506175,2,0.753228782,1021
0.076094478,0.002604167,0.006228399,0.000703302,3.86E-05,0.000199413,2.64E-06,0.059976014,0.106600358,0.166576373,0.006393465,1,3.223826715,12.63218391
0,0,0.003128675,0.000360919,0,0.000205655,3.06E-06,0.104257207,0.164398987,0.268656194,0.017139779,0,2.175824176,7.944444444
0,0,0.001379691,2.03E-06,0,4.73E-05,1.69E-07,0.277350098,0.174077656,0.451427754,0.048280455,0,0.416666667,0.15625
0.090968299,0.007692308,0.003027403,0.00024635,0.000258398,7.66E-05,2.89E-06,0.134839972,0.147441956,0.282281929,0.019881069,1,1.888888889,5.755555556
0.1135554,0.004524887,0.005872025,0.000304108,8.55E-05,8.30E-05,3.59E-06,0.134839972,0.085435766,0.220275738,0.011520156,1,4.907407407,4.051470588
0.444716672,0.002480159,0.016796043,0.009682996,0.000413565,0.003211757,4.89E-06,0.022277296,0.377964473,0.400241769,0.008420026,5,2.254716981,757
0,0,0.036376209,0.000215079,0,0.001443505,5.15E-06,0.15430335,0.150755672,0.305059022,0.023262105,0,7.170731707,6.837209302
0,0,0.000787644,0.000117934,0,0.000103109,1.49E-06,0.105999788,0.141421356,0.247421144,0.014990634,0,0.125,0.224489796
0.116694202,0.002188184,0.003358681,0.016681616,0.000223214,0.000457515,5.70E-05,0.047511434,0.301511345,0.349022778,0.014325236,1,0.898190045,40.1
0,0,0.00187192,2.06E-06,0,1.97E-05,1.72E-07,0.277350098,0.081378846,0.358728944,0.022570431,0,0.75,0.06
0,0,0.005692704,1.76E-05,0,0.000232491,4.32E-07,0.158113883,0.145864991,0.303978875,0.02306328,0,0.615384615,0.52173913
1.659549637,0.009538951,0.047042048,0.010440151,0.000123288,0.001060864,7.48E-06,0.02348557,0.111111111,0.134596681,0.002609508,18,14.71302428,338.275
0,0,0.003158344,0.00018136,0,7.18E-05,1.69E-06,0.103142125,0.0949158,0.198057924,0.009789817,0,1.086021505,1.5
0,0,0.01285042,0.000189811,0,0.000459997,1.81E-06,0.097128586,0.118678166,0.215806752,0.011527042,0,2.485714286,4.128571429
0,0,0,0,0,0,0,0.125988158,0.5,0.625988158,0.062994079,0,0,0
0.283164161,0.009803922,0.007071126,0.001351944,0.000147565,0.000150706,7.27E-06,0.069337525,0.102062073,0.171399597,0.007076731,3,5.507246377,14.95789474
0,0,0.005332731,0.001482233,0,0.000347736,3.66E-06,0.046423835,0.204124145,0.25054798,0.009476226,0,1.043196544,24.95652174
0.287968622,0.004385965,0.008520945,0.001015028,6.39E-05,0.00025557,1.82E-06,0.042993358,0.113227703,0.156221061,0.004868039,3,2.953703704,30.1038961
0,0,0.003545672,0.000182256,0,0.001017174,7.42E-07,0.069504805,0.40824829,0.477753095,0.028375218,0,0.330097087,21.4
0,0,0.000758176,0.000268569,0,6.54E-05,3.15E-06,0.134839972,0.277350098,0.412190071,0.03739788,0,0.5,5.75
0,0,0.002330491,0.000578271,0,0.000129038,4.38E-06,0.098058068,0.171498585,0.269556653,0.01681682,0,1.116504854,6.545454545
0.085545959,0.000297974,0.008696201,0.007023452,1.99E-05,0.000818475,4.38E-06,0.01735264,0.25,0.26735264,0.00433816,1,0.862048193,192.1333333
0,0,0.000657895,6.74E-07,0,2.72E-05,4.22E-08,0.242535625,0.138675049,0.381210674,0.03363364,0,0.0625,0.019607843
0,0,2.83E-06,0.000615006,0,2.83E-06,2.09E-05,0.188982237,0.707106781,0.896089018,0.133630621,0,0.037037037,1
0,0,0,0.001826864,0,0,1.76E-05,0.098058068,0.577350269,0.675408337,0.056613852,0,0,1
0,0,0,0,0,0,0,0.078326045,0.707106781,0.785432826,0.055384878,0,0,0
0,0,0.004417034,0.002851143,0,0.000118711,2.22E-05,0.073323558,0.114707867,0.188031424,0.008410789,0,3.4,9.826666667
0,0,0.000539732,0.000138271,0,0.000111786,9.41E-07,0.085435766,0.40824829,0.493684056,0.034879005,0,0.161764706,7
0.172499783,0.006006006,0.00500418,0.001175197,8.28E-05,0.000201702,5.54E-06,0.071611487,0.097128586,0.168740074,0.006955523,2,1.768041237,14.25714286
0.251823932,0.002685765,0.034606809,0.005253388,8.89E-05,0.001960753,5.92E-06,0.030499714,0.176776695,0.207276409,0.005391639,3,5.458100559,192.2903226
0.742944578,0.002406739,0.029173919,0.011274621,8.97E-05,0.001705652,3.76E-06,0.017614481,0.188982237,0.206596717,0.003328824,8,4.447548107,550.7407407
0.259072777,0.003947368,0.016370653,0.00224665,8.26E-05,0.000631396,3.47E-06,0.038069349,0.138675049,0.176744398,0.005279269,3,4.734397678,69.92156863
0,0,0.001653472,0.000641543,0,0.000167704,5.94E-06,0.089442719,0.288675135,0.378117854,0.025819889,0,0.588709677,7.727272727
0,0,0.002703527,1.86E-05,0,0.000114013,8.89E-07,0.223606798,0.149071198,0.372677996,0.033333333,0,1.368421053,0.431818182
0,0,2.61E-06,1.25E-05,0,1.31E-06,2.71E-07,0.156173762,0.577350269,0.733524031,0.090166963,0,0.025,0.5
0.087876729,0.010989011,0.005718167,0.001751685,0.001219512,0.000930014,2.62E-05,0.12803688,0.301511345,0.429548225,0.038604572,1,1.216666667,11.6
0,0,0,0,0,0,0,0.242535625,0.707106781,0.949642406,0.171498585,0,0,0
0,0,0.000848348,0.00029115,0,6.43E-05,2.26E-06,0.090909091,0.223606798,0.314515889,0.020327891,0,0.7,5
0,0,0.000763162,0.004851798,0,5.96E-05,1.13E-05,0.035511041,0.25,0.285511041,0.00887776,0,0.311868687,16.93333333
0.09927718,0.003355705,0.007195384,0.000816712,5.50E-05,0.000186904,3.97E-06,0.069337525,0.107832773,0.177170298,0.007476858,1,4.531400966,13.82352941
0,0,0.001351831,7.99E-05,0,6.29E-05,1.03E-06,0.105999788,0.105409255,0.211409043,0.011173359,0,0.386363636,0.382022472
0,0,0.001347099,6.18E-05,0,0.000549884,1.01E-06,0.125988158,0.208514414,0.334502572,0.026270347,0,0.112903226,0.318181818
0,0,2.64E-06,0.002625438,0,2.64E-06,3.14E-06,0.026509257,0.707106781,0.733616038,0.018744875,0,0.006329114,9
0,0,0.005485035,0.000164343,0,0.000299812,1.75E-06,0.102062073,0.144337567,0.24639964,0.014731391,0,1.778947368,3.617021277
0.171625714,0.019047619,0.00598324,0.000964655,0.00097561,0.000317854,1.21E-05,0.12803688,0.196116135,0.324153015,0.025110098,2,3.683333333,13.92
0,0,0.000209179,0.000174872,0,0.000209179,2.85E-07,0.040291148,0.707106781,0.747397929,0.028490144,0,0.024390244,15
0.085703013,0.00116144,0.01113575,0.004345874,9.06E-05,0.001021427,5.83E-06,0.034585723,0.267261242,0.301846965,0.009243423,1,2.209580838,146.7692308
0.535098033,0.000885347,0.078353155,0.019967081,2.17E-05,0.003429266,3.69E-06,0.012398706,0.15430335,0.166702056,0.001913162,6,8.526752768,1386.04878
0,0,0,0,0,0,0,0.087705802,0.447213595,0.534919397,0.039223227,0,0,0
0.447746879,0.007155635,0.0071713,0.000979933,5.44E-05,0.000168527,5.81E-06,0.072739297,0.052851642,0.125590939,0.003844391,4,7.04787234,5.739495798
0,0,0.026206209,0.000342299,0,0.000564486,1.15E-05,0.188982237,0.090909091,0.279891327,0.017180203,0,17.33333333,4.383333333
0,0,0.000960615,0.000108935,0,0.000192864,3.31E-06,0.707106781,0.40824829,1.115355072,0.288675135,0,1,3
0,0,0.002834027,7.15E-05,0,0.000688,6.63E-07,0.097128586,0.40824829,0.505376877,0.039652579,0,0.2,4.4
0.177701017,0.004,0.011009816,0.001170221,0.000155945,0.000549699,2.50E-06,0.046676003,0.188982237,0.235658239,0.008820935,2,3.751091703,66.2962963
0,0,0.000256488,0.018004745,0,8.72E-05,3.47E-05,0.030344856,0.5,0.530344856,0.015172428,0,0.105069124,40
0,0,0.003194806,0.001037502,0,0.00024954,1.87E-06,0.088735651,0.15430335,0.243039001,0.013692208,0,0.785714286,39.7804878
0,0,0.000445563,0.002188627,0,0.00022528,4.14E-06,0.042717883,0.577350269,0.620068152,0.024663181,0,0.173674589,48.5
0.094637238,0.009090909,0.004064901,8.03E-05,0.000694444,0.000932585,8.46E-07,0.102062073,0.25,0.352062073,0.025515518,1,0.389473684,2.466666667
0,0,0.015355664,0.000518653,0,0.001382498,2.76E-06,0.069171446,0.169030851,0.238202297,0.011692108,0,1.581730769,12.26470588
0,0,0,3.57E-05,0,0,9.91E-07,0.25,0.40824829,0.65824829,0.102062073,0,0,3.4
0,0,0.000269639,3.47E-05,0,1.41E-05,5.72E-07,0.136082763,0.21821789,0.354300654,0.029695694,0,0.339622642,0.95
0.794965135,0.000976324,0.018822628,0.036504493,3.76E-05,0.001022809,6.99E-06,0.011142796,0.19245009,0.203592886,0.002144432,8,3.573699243,1120.538462
0,0,5.21E-06,0.000355872,0,5.31E-07,3.37E-06,0.050636968,0.301511345,0.352148313,0.01526762,0,0.005141388,0.2
0,0,0.005268573,0.001075487,0,0.000237864,6.43E-05,0.25819889,0.15430335,0.41250224,0.039840954,0,5.428571429,2.87804878
0,0,0.004917261,8.06E-05,0,0.000106898,1.79E-06,0.156173762,0.098532928,0.25470669,0.015388258,0,2.25,1
0,0,0,0,0,0,0,0.182574186,0.577350269,0.759924455,0.105409255,0,0,0
0.161329908,0.001257862,0.007084866,0.002147872,2.79E-05,0.000297383,4.81E-06,0.040756957,0.142857143,0.1836141,0.005822422,1,1.632279534,30.95833333
0,0,0,0,0,0,0,0.277350098,0.25819889,0.535548988,0.071611487,0,0,0
0,0,0.000770343,0.00051869,0,0.00039244,4.52E-06,0.089087081,0.577350269,0.66643735,0.05143445,0,0.096,7
0.101902631,0.002028398,0.004021683,0.000920529,6.97E-05,0.000182431,2.05E-06,0.121267813,0.176776695,0.298044508,0.021437323,1,2.059701493,42.64516129
0,0,0.006846857,0.00104616,0,0.000342269,6.21E-06,0.068518871,0.110431526,0.178950397,0.007566643,0,2.452830189,6.419753086
0.086953824,0.003663004,0.005981449,0.001672453,0.000419287,0.000907192,1.12E-05,0.062257281,0.316227766,0.378485047,0.019687481,1,0.521400778,17.33333333
0.565080655,0.007272727,0.021197883,0.001518723,9.66E-05,0.000772598,2.13E-06,0.040756957,0.109108945,0.149865902,0.004446949,6,5.40765391,57.96385542
0,0,0.001907544,0.004931465,0,0.000248258,3.67E-05,0.074329415,0.267261242,0.341590657,0.019865372,0,0.527777778,7.692307692
0,0,0.006762817,0.000221408,0,0.00049281,9.01E-07,0.064820372,0.213200716,0.278021089,0.01381975,0,0.814345992,12.23809524
0.408487572,0.001769129,0.020347057,0.006009508,5.12E-05,0.000957655,3.87E-06,0.021195195,0.166666667,0.187861862,0.003532533,4,3.533932584,226.1142857
1.147796341,0.017830609,0.052587814,0.007291114,0.000256323,0.001225714,1.30E-05,0.040522045,0.113227703,0.153749748,0.004588218,12,18.26809211,144.2467532
0,0,0.003554211,0.001562011,0,0.000699257,4.38E-06,0.048168305,0.333333333,0.381501638,0.016056102,0,0.281395349,16.125
0,0,0.003748828,4.70E-05,0,0.000113449,1.43E-06,0.707106781,0.169030851,0.876137632,0.119522861,0,4,2.205882353
0,0,0.000460231,0.002008043,0,0.000120507,3.04E-06,0.040756957,0.447213595,0.487970553,0.018227065,0,0.084858569,20.75
0.186478867,0.003003003,0.010485917,0.001739922,0.000104493,0.000626127,2.81E-06,0.040032038,0.179605302,0.21963734,0.007189966,2,2.881219904,64.56666667
0,0,6.90E-08,0.00221659,0,3.45E-08,2.07E-05,0.160128154,0.577350269,0.737478423,0.092450033,0,0.052631579,1
0,0,0.008141124,9.19E-06,0,0.000281084,4.00E-07,0.204124145,0.125988158,0.330112303,0.025717225,0,1.391304348,0.516129032
0.173128459,0.002785515,0.006667141,0.003384889,0.000351124,0.001056476,5.88E-06,0.038069349,0.333333333,0.371402683,0.012689783,2,0.986937591,93.5
0,0,0.001388325,7.36E-05,0,9.62E-05,1.76E-06,0.156173762,0.208514414,0.364688176,0.03256448,0,0.775,2
0,0,4.08E-06,0.004514673,0,4.08E-06,2.02E-05,0.050636968,0.707106781,0.75774375,0.035805744,0,0.010282776,4
0.088086701,0.000133887,0.004954257,0.016781461,6.70E-05,0.002589325,3.11E-06,0.011570943,0.577350269,0.588921213,0.006680487,1,0.379485806,1417
0,0,0.010460354,0.000216574,0,0.000255646,9.46E-06,0.204124145,0.095346259,0.299470404,0.019462474,0,2.652173913,0.559633028
0,0,0.006015585,0.000287503,0,0.000215435,2.10E-06,0.086386843,0.169030851,0.255417694,0.014602042,0,2.360902256,10.70588235
0,0,0.000352198,0.000634201,0,8.64E-05,1.47E-06,0.051231552,0.40824829,0.459479842,0.020915194,0,0.084210526,11.2
0,0,0.00027491,0.000105601,0,7.17E-06,2.14E-05,0.5,0.075809804,0.575809804,0.037904902,0,1,0.242774566
0.073830359,0.000946074,0.006537596,0.001485081,5.65E-05,0.000812266,1.66E-06,0.031008684,0.23570226,0.266710944,0.007308817,1,0.983638114,60.23529412
0,0,0.001536556,0.000283618,0,8.44E-05,1.04E-06,0.073720978,0.19245009,0.266171068,0.014187609,0,1.393442623,16.88461538
0.566263344,0.004975124,0.03590578,0.004389929,5.65E-05,0.000988832,4.45E-06,0.031357362,0.102062073,0.133419435,0.003200397,6,10.3996063,129.7789474
0.621179477,0.014792899,0.004468114,0.00348578,0.000258906,7.98E-05,6.52E-05,0.11785113,0.141421356,0.259272486,0.016666667,5,8.718309859,5.12244898
0.077516816,0.00304878,0.003180895,0.000411135,7.05E-05,0.00015138,1.61E-06,0.071981575,0.138675049,0.210656624,0.009982048,1,0.5,10.43137255
0.44337202,0.000669165,0.021190948,0.029339297,7.44E-05,0.002740468,5.00E-06,0.011570943,0.316227766,0.327798709,0.003659054,5,2.365961435,1963.222222
0,0,0.014778325,1.67E-06,0,0.000274725,2.79E-07,0.577350269,0.097590007,0.674940276,0.056343617,0,3,0.115384615
0,0,0,1.17E-06,0,0,3.65E-08,0.188982237,0.162221421,0.351203658,0.030656967,0,0,0.027027027
0.088086701,0.000901713,0.005430108,0.003315245,0.000150966,0.000974944,3.12E-06,0.030192334,0.377964473,0.408156807,0.01141163,1,1.100364964,202
1.951708543,0.016587678,0.036042382,0.00686467,0.000103944,0.000491219,7.28E-06,0.030192334,0.073720978,0.103913312,0.002225808,21,21.15419708,127.9453552
0.376608358,0.010526316,0.033709927,0.001186222,0.000109266,0.000548531,6.99E-06,0.078086881,0.069171446,0.147258327,0.005401382,4,17.3190184,17.76442308
0,0,0.012731231,0.000906386,0,0.002723883,1.06E-05,0.105409255,0.301511345,0.4069206,0.031782086,0,0.449438202,6.3
1.251349837,0.018205462,0.033390117,0.003235255,0.000276943,0.001089957,5.20E-06,0.038069349,0.11785113,0.15592048,0.004486516,14,9.647314949,102.3943662
0.095948831,0.004444444,0.026658478,0.000602626,0.000113636,0.000983071,3.50E-06,0.078086881,0.140028008,0.218114889,0.01093435,1,5.760736196,22.86
0.084493733,0.006369427,0.009963633,0.000131063,0.000378644,0.00108145,9.46E-07,0.086386843,0.223606798,0.30999364,0.019316685,1,1.54887218,12.42105263
0,0,0,2.47E-08,0,0,1.24E-08,1,0.136082763,1.136082763,0.136082763,0,0,0.018867925
0.073830359,0.008,0.002771248,0.001681691,0.000374111,0.000374075,2.38E-05,0.1,0.188982237,0.288982237,0.018898224,1,1.434343434,5.259259259
0,0,0.001420455,4.09E-06,0,0.000811688,4.60E-08,0.105999788,0.353553391,0.459553179,0.037476584,0,0.011363636,0.142857143
3.979014403,0.005647263,0.074646376,0.019871005,2.85E-05,0.001623267,5.36E-06,0.012398706,0.070014004,0.08241271,0.000868083,39,22.53413284,751.5320197
0.179147839,0.014925373,0.013686822,0.000594074,0.000433369,0.000368774,8.60E-06,0.11785113,0.123091491,0.240942621,0.014506471,2,8.507042254,9.292307692
